ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,NewShipTrip,UID,NewSampleID,EmptySampleID
HUD118,SWSPB,SWSPB-03,46.11,-54.31,2018-11-12,12,11,2018,22:24:00,Fall,T4155,,50,0.089,0.044,0.178,0.088,,20118,20118062,,
HUD118,SWSPB,SWSPB-04,45.57,-56.53,2018-11-13,13,11,2018,3:44:00,Fall,T4156,,65,0.341,0.165,0.682,0.33,,20118,20118062,,
HUD118,SWSPB,SWSPB-06,45.37,-57.23,2018-11-13,13,11,2018,12:46:00,Fall,T4158,,447,0.063,0.573,0.126,1.146,,20118,20118062,,
HUD118,SESPB,SESPB-09,44.05,-54.47,2018-11-14,14,11,2018,4:33:00,Fall,T4159,,1000,0.124,0.494,0.248,0.988,,20118,20118062,,
HUD118,SESPB,SESPB-08,44.26,-54.54,2018-11-14,14,11,2018,7:45:00,Fall,T4160,,1000,0.028,0.236,0.056,0.472,,20118,20118062,,
HUD118,SESPB,SESPB-07,44.49,-55.01,2018-11-14,14,11,2018,13:10:00,Fall,T4161,,1000,0.046,0.249,0.092,0.498,,20118,20118062,,
HUD118,SEGB,SEGB-01,46.35,-52.56,2018-11-16,16,11,2018,5:21:00,Fall,T4162,,44,0.122,0.183,0.244,0.366,,20118,20118062,,
HUD118,SEGB,SEGB-02,46.3,-52.51,2018-11-16,16,11,2018,6:57:00,Fall,T4163,,170,0.323,1.396,0.646,2.792,,20118,20118062,,
HUD118,SEGB,SEGB-03,46.21,-52.44,2018-11-16,16,11,2018,9:16:00,Fall,T4164,,158,0.155,0.378,0.31,0.756,,20118,20118062,,
HUD118,SEGB,SEGB-05,46.04,-52.3,2018-11-16,16,11,2018,12:51:00,Fall,T4165,,77,0.157,0.071,0.314,0.142,,20118,20118062,,
HUD118,SEGB,SEGB-07,45.28,-52,2018-11-16,16,11,2018,17:59:00,Fall,T4166,,62,0.123,0.034,0.246,0.068,,20118,20118062,,
HUD118,SEGB,SEGB-08,45.06,-51.42,2018-11-16,16,11,2018,21:41:00,Fall,T4167,,66,0.143,0.022,0.286,0.044,,20118,20118062,,
HUD118,SEGB,SEGB-09,44.44,-51.24,2018-11-17,17,11,2018,0:27:00,Fall,T4168,,64,0.157,0.016,0.314,0.032,,20118,20118062,,
HUD118,SEGB,SEGB-10,44.22,-51.06,2018-11-17,17,11,2018,3:44:00,Fall,T4169,,54,0.051,0.012,0.102,0.024,,20118,20118062,,
HUD118,SEGB,SEGB-11,44,-50.49,2018-11-18,18,11,2018,7:18:00,Fall,T4170,,58,0.147,0.058,0.294,0.116,,20118,20118062,,
HUD118,SEGB,SEGB-12,43.38,-50.31,2018-11-18,18,11,2018,10:20:00,Fall,T4171,,50,0.12,0.025,0.24,0.05,,20118,20118062,,
HUD118,SEGB,SEGB-13,43.12,-50.1,2018-11-18,18,11,2018,13:39:00,Fall,T4172,,58,0.101,0.015,0.202,0.03,,20118,20118062,,
HUD118,SEGB,SEGB-15,42.51,-49.53,2018-11-18,18,11,2018,17:47:00,Fall,T4173,,382,0.133,0.974,0.266,1.948,,20118,20118062,,
HUD118,SEGB,SEGB-16,42.47,-49.5,2018-11-18,18,11,2018,20:15:00,Fall,T4174,,1000,0.18,6.564,0.36,13.128,,20118,20118062,,
HUD118,SEGB,SEGB-17,42.35,-49.41,2018-11-19,19,11,2018,0:11:00,Fall,T4175,,1000,0.097,1.14,0.194,2.28,,20118,20118062,,
HUD118,SEGB,SEGB-19,42.05,-49.16,2018-11-19,19,11,2018,9:29:00,Fall,T4176,,1000,0.096,2.178,0.192,4.356,,20118,20118062,,
HUD118,FC,FC-35,47,-43,2018-11-22,22,11,2018,1:40:00,Fall,T4177,,1000,0.096,0.713,0.192,1.426,,20118,20118062,432737,
HUD118,FC,FC-33,47,-43.24,2018-11-22,22,11,2018,8:28:00,Fall,T4178,,1000,0.08,1.223,0.16,2.446,,20118,20118062,,
HUD118,FC,FC-31,47,-43.5,2018-11-22,22,11,2018,12:47:00,Fall,T4179,,557,0.038,0.625,0.076,1.25,,20118,20118062,,
HUD118,FC,FC-29,47,-44.14,2018-11-22,22,11,2018,16:31:00,Fall,T4180,,260,0.023,0.687,0.046,1.374,,20118,20118062,,
HUD118,FC,FC-26,47,-44.77,2018-11-22,22,11,2018,20:33:00,Fall,T4181,,136,0.023,0.384,0.046,0.768,,20118,20118062,432781,
HUD118,FC,FC-24,47,-45.13,2018-11-23,23,11,2018,0:09:00,Fall,T4182,,154,0.035,0.584,0.07,1.168,,20118,20118062,,
HUD118,FC,FC-23,47,-45.3,2018-11-23,23,11,2018,2:40:00,Fall,T4183,,239,0.054,1.241,0.108,2.482,,20118,20118062,,
HUD118,FC,FC-21,47,-46.01,2018-11-23,23,11,2018,6:13:00,Fall,T4184,,298,0.028,0.989,0.056,1.978,,20118,20118062,,
HUD118,FC,FC-20,47,-46.29,2018-11-23,23,11,2018,9:45:00,Fall,T4185,,350,0.007,0.153,0.014,0.306,,20118,20118062,,
HUD118,FC,FC-18,47,-46.5,2018-11-23,23,11,2018,13:47:00,Fall,T4186,,1000,0.06,0.594,0.12,1.188,,20118,20118062,,
HUD118,FC,FC-17,47,-47.01,2018-11-23,23,11,2018,19:14:00,Fall,T4187,,1000,0.14,1.598,0.28,3.196,,20118,20118062,,
HUD118,FC,FC-15,47,-47.15,2018-11-24,24,11,2018,0:52:00,Fall,T4188,,510,0.143,0.92,0.286,1.84,,20118,20118062,,
HUD118,FC,FC-14,47,-47.3,2018-11-24,24,11,2018,4:14:00,Fall,T4189,,204,0.119,1.294,0.238,2.588,,20118,20118062,,
HUD118,FC,FC-13,47,-47.49,2018-11-24,24,11,2018,6:59:00,Fall,T4190,,157,0.085,0.503,0.17,1.006,,20118,20118062,,
HUD118,FC,FC-12,47,-48.07,2018-11-24,24,11,2018,9:49:00,Fall,T4191,,126,0.102,0.204,0.204,0.408,,20118,20118062,,
HUD118,FC,FC-10,47,-49.12,2018-11-24,24,11,2018,13:41:00,Fall,T4192,,74,0.064,0.067,0.128,0.134,,20118,20118062,,
HUD118,FC,FC-09,47,-50,2018-11-25,25,11,2018,22:14:00,Fall,T4193,,72,0.094,0.656,0.188,1.312,,20118,20118062,432900,
HUD118,FC,FC-07,47,-51,2018-11-26,26,11,2018,4:25:00,Fall,T4194,,98,0.117,0.369,0.234,0.738,,20118,20118062,432907,
HUD118,FC,FC-06,47,-51.29,2018-11-26,26,11,2018,7:28:00,Fall,T4195,,90,0.202,0.372,0.404,0.744,,20118,20118062,,
HUD118,FC,FC-05,47,-52.03,2018-11-26,26,11,2018,10:36:00,Fall,T4196,,135,0.182,0.197,0.364,0.394,,20118,20118062,432923,
HUD118,FC,FC-04,47,-52.19,2018-11-26,26,11,2018,13:01:00,Fall,T4197,,120,0.14,0.227,0.28,0.454,,20118,20118062,,
HUD118,FC,FC-03,47,-52.35,2018-11-26,26,11,2018,14:54:00,Fall,T4198,,149,0.164,0.219,0.328,0.438,,20118,20118062,,
HUD118,FC,FC-02,47,-52.71,2018-11-26,26,11,2018,16:21:00,Fall,T4199,,165,0.059,0.01,0.118,0.02,Sample poorly preserved (acetone sample),20118,20118062,,
HUD118,FC,FC-01,47,-52.83,2018-11-26,26,11,2018,18:04:00,Fall,T4200,,100,0.053,0.017,0.106,0.034,,20118,20118062,432960,
HUD118,S27,S27-01,47.54666667,-52.58666667,2018-11-27,27,11,2018,0:58:00,Fall,T4201,,172,0.078,0.09,0.156,0.18,,20118,20118062,432968,
HUD118,BB,BB-01,48.73333333,-52.96666667,2018-11-27,27,11,2018,9:40:00,Fall,T4202,,92,0.124,0.042,0.248,0.084,,20118,20118062,432978,
HUD118,BB,BB-03,48.83,-52.65,2018-11-27,27,11,2018,12:30:00,Fall,T4203,,242,0.275,0.781,0.55,1.562,,20118,20118062,432986,
HUD118,BB,BB-04,48.91666667,-52.4,2018-11-27,27,11,2018,15:05:00,Fall,T4204,,348,0.321,1.081,0.642,2.162,,20118,20118062,432996,
HUD118,BB,BB-06,49.1,-51.82833333,2018-11-27,27,11,2018,23:13:00,Fall,T4206,,278,0.167,0.744,0.334,1.488,Sample poorly preserved (acetone sample),20118,20118062,433017,
HUD118,BB,BB-07,49.19,-51.53833333,2018-11-28,28,11,2018,1:48:00,Fall,T4207,,301,0.212,2.838,0.424,5.676,,20118,20118062,433027,
HUD118,BB,BB-08,49.27833333,-51.27833333,2018-11-28,28,11,2018,4:17:00,Fall,T4208,,312,0.274,2.898,0.548,5.796,,20118,20118062,433038,
HUD118,BB,BB-09,49.37,-51.01666667,2018-11-28,28,11,2018,7:02:00,Fall,T4209,,328,0.257,3.948,0.514,7.896,,20118,20118062,433048,
HUD118,BB,BB-10,49.51666667,-50.53333333,2018-11-28,28,11,2018,10:21:00,Fall,T4210,,328,0.131,2.863,0.262,5.726,,20118,20118062,433059,
HUD118,BB,BB-11,49.68,-50.02,2018-11-28,28,11,2018,16:25:00,Fall,T4211,,590,0.136,2.072,0.272,4.144,,20118,20118062,433069,
HUD118,BB,BB-12,49.85,-49.5,2018-11-28,28,11,2018,21:25:00,Fall,T4212,,1000,0.126,1.322,0.252,2.644,,20118,20118062,433081,
HUD118,BB,BB-14,50.17666667,-48.47166667,2018-11-29,29,11,2018,8:21:00,Fall,T4214,,1000,0.142,2.18,0.284,4.36,,20118,20118062,433103,
HUD118,S27,S27-01,47.54666667,-52.58666667,2018-12-02,2,12,2018,8:11:00,Fall,T4225,,162,0.078,0.202,0.156,0.404,,20118,20118062,433217,
TEL197,S27,S27-01,47.55,-52.59,2019-04-11,11,4,2019,nan,Spring,T4226,,166,0.151,0.105,0.302,0.21,,39197,39197032,,
TEL197,S27,S27-01,47.55,-52.59,2019-04-12,12,4,2019,22:49:00,Spring,T4227,,166,0.344,0.11,0.688,0.22,,39197,39197032,433227,
TEL197,FC,FC-01,47,-52.83,2019-04-13,13,4,2019,4:45:00,Spring,T4228,,95,0.106,0.05,0.212,0.1,,39197,39197032,433250,
TEL197,FC,FC-02,47,-52.71,2019-04-13,13,4,2019,6:49:00,Spring,T4229,,178,0.479,0.434,0.958,0.868,,39197,39197032,,
TEL197,FC,FC-03,47,-52.35,2019-04-13,13,4,2019,8:52:00,Spring,T4230,,150,0.989,0.459,1.978,0.918,,39197,39197032,,
TEL197,FC,FC-04,47,-52.19,2019-04-13,13,4,2019,11:29:00,Spring,T4231,,115,0.444,0.126,0.888,0.252,,39197,39197032,,
TEL197,FC,FC-05,47,-52.03,2019-04-13,13,4,2019,13:45:00,Spring,T4232,,128,0.282,0.075,0.564,0.15,,39197,39197032,433286,
TEL197,FC,FC-06,47,-51.29,2019-04-13,13,4,2019,16:48:00,Spring,T4233,,90,0.713,0.097,1.426,0.194,,39197,39197032,,
TEL197,FC,FC-07,47,-51,2019-04-13,13,4,2019,19:27:00,Spring,T4234,,96,0.329,0.171,0.658,0.342,,39197,39197032,433303,
TEL197,FC,FC-09,47,-50,2019-04-14,14,4,2019,0:39:00,Spring,T4235,,75,0.402,0.235,0.804,0.47,,39197,39197032,433311,
TEL197,FC,FC-10,47,-49.12,2019-04-14,14,4,2019,4:58:00,Spring,T4236,,73,0.238,0.096,0.476,0.192,,39197,39197032,433318,
TEL197,FC,FC-12,47,-48.07,2019-04-14,14,4,2019,9:54:00,Spring,T4237,,125,1.377,0.573,2.754,1.146,,39197,39197032,,
TEL197,FC,FC-13,47,-47.49,2019-04-14,14,4,2019,12:04:00,Spring,T4238,,155,0.475,0.254,0.95,0.508,,39197,39197032,,
TEL197,FC,FC-14,47,-47.5,2019-04-14,14,4,2019,14:25:00,Spring,T4239,,206,0.196,0.275,0.392,0.55,,39197,39197032,433344,
TEL197,FC,FC-15,47,-47.25,2019-04-14,14,4,2019,16:31:00,Spring,T4240,,525,0.154,1.425,0.308,2.85,,39197,39197032,433354,
TEL197,FC,FC-17,47,-47.01,2019-04-14,14,4,2019,20:51:00,Spring,T4241,,1000,1.035,2.343,2.07,4.686,,39197,39197032,,
TEL197,FC,FC-18,47,-46.5,2019-04-15,15,4,2019,0:49:00,Spring,T4242,,1000,0.177,1.885,0.354,3.77,,39197,39197032,,
TEL197,FC,FC-20,47,-46.29,2019-04-15,15,4,2019,7:51:00,Spring,T4243,,545,0.105,2.415,0.21,4.83,,39197,39197032,,
TEL197,FC,FC-21,47,-46.01,2019-04-15,15,4,2019,11:28:00,Spring,T4244,,292,0.032,1.305,0.064,2.61,,39197,39197032,,
TEL197,FC,FC-23,47,-45.3,2019-04-15,15,4,2019,15:20:00,Spring,T4245,,240,0.07,0.625,0.14,1.25,,39197,39197032,,
TEL197,FC,FC-24,47,-45.13,2019-04-15,15,4,2019,17:34:00,Spring,T4246,,158,0.012,0.343,0.024,0.686,,39197,39197032,,
TEL197,FC,FC-26,47,-44.77,2019-04-15,15,4,2019,20:18:00,Spring,T4247,,136,0.022,0.347,0.044,0.694,,39197,39197032,433428,
TEL197,FC,FC-29,47,-44.14,2019-04-16,16,4,2019,23:36:00,Spring,T4248,,266,0.119,0.501,0.238,1.002,,39197,39197032,,
TEL197,FC,FC-31,47,-43.5,2019-04-16,16,4,2019,2:29:00,Spring,T4249,,545,0.031,0.443,0.062,0.886,,39197,39197032,,
TEL197,FC,FC-33,47,-43.24,2019-04-16,16,4,2019,5:58:00,Spring,T4250,,1000,0.094,0.707,0.188,1.414,,39197,39197032,,
TEL197,FC,FC-35,47,-43,2019-04-16,16,4,2019,10:14:00,Spring,T4251,,1000,0.046,0.329,0.092,0.658,,39197,39197032,433469,
TEL197,S27,S27-01,47.55,-52.59,2019-04-18,18,4,2019,15:00:00,Spring,T4252,,166,0.231,0.165,0.462,0.33,,39197,39197032,433481,
TEL198,S27,S27-01,47.55,-52.59,2019-04-23,23,4,2019,10:53:00,Spring,T3516,,166,0.34,0.156,0.68,0.312,large pieces of sand found in sample,39198,39198014,,
TEL198,S27,S27-01,47.55,-52.59,2019-04-29,29,4,2019,9:40:00,Spring,T3517,,166,0.291,0.365,0.582,0.73,paint chips in sample,39198,39198014,,
TEL199,S27,S27-01,47.55,-52.59,2019-04-30,30,4,2019,nan,Spring,T4253,,166,0.134,0.329,0.268,0.658,,39199,39199073,,
NED508,S27,S27-01,47.55,-52.59,2019-05-07,7,5,2019,7:40:00,Spring,T3514,,166,0.163,0.253,0.326,0.506,,12508,12508112,,
NED509,S27,S27-01,47.55,-52.59,2019-05-08,8,5,2019,7:51:00,Spring,T3519,,166,0.145,0.2,0.29,0.4,,12509,12509094,,
TEL199,S27,S27-01,47.55,-52.59,2019-05-20,20,5,2019,nan,Spring,T3515,,166,0.183,0.424,0.366,0.848,"piece of ziptie, piece of fabric tape, and paint chips found in sample",39199,39199073,,
NED509,S27,S27-01,47.55,-52.59,2019-05-21,21,5,2019,nan,Spring,T3521,,166,0.07,0.125,0.14,0.25,,12509,12509094,,
NED510,S27,S27-01,47.55,-52.59,2019-06-04,4,6,2019,2:38:00,,T3520,,166,0.195,0.44,0.39,0.88,,12510,12510001,439360,
TEL200,MB,MB-12,56.08,-56.51,2019-06-07,6,7,2019,16:25:00,Summer,T4294,,1000,0.072,1.678,0.144,3.356,,39200,39200080,,
NED511,S27,S27-01,47.55,-52.59,2019-06-16,16,6,2019,23:40:00,,T3522,,165,0.189,0.749,0.378,1.498,,12511,12511087,,
TEL200,S27,S27-01,47.55,-52.59,2019-06-26,26,6,2019,23:12:00,Summer,T4256,,166,0.096,0.751,0.192,1.502,Metal debris in the sample,39200,39200080,,
TEL200,FC,FC-01,47,-52.83,2019-06-27,27,6,2019,6:42:00,Summer,T4257,,93,0.114,0.544,0.228,1.088,,39200,39200080,433860,
TEL200,FC,FC-05,47,-52.03,2019-06-27,27,6,2019,13:53:00,Summer,T4261,,128,0.053,0.466,0.106,0.932,,39200,39200080,433898,
TEL200,FC,FC-06,47,-51.48,2019-06-27,27,6,2019,17:29:00,Summer,T4262,,90,0.09,0.113,0.18,0.226,,39200,39200080,433907,
TEL200,FC,FC-07,47,-51,2019-06-27,27,6,2019,20:41:00,Summer,T4263,,95,0.071,0.099,0.142,0.198,,39200,39200080,433915,
TEL200,FC,FC-09,47,-50,2019-06-28,28,6,2019,2:44:00,Summer,T4264,,70,0.05,0.038,0.1,0.076,,39200,39200080,433923,
TEL200,FC,FC-12,47,-48.12,2019-06-28,28,6,2019,12:24:00,Summer,T4266,,123,0.071,0.135,0.142,0.27,,39200,39200080,433939,
TEL200,FC,FC-15,47,-47.25,2019-06-28,28,6,2019,18:36:00,Summer,T4269,,544,0.183,2.572,0.366,5.144,,39200,39200080,433968,
TEL200,FC,FC-17,47,-47.02,2019-06-29,29,6,2019,22:38:00,Summer,T4270,,1000,0.16,1.909,0.32,3.818,,39200,39200080,433979,
TEL200,FC,FC-18,47,-46.83,2019-06-29,29,6,2019,4:49:00,Summer,T4271,,1000,0.289,2.327,0.578,4.654,,39200,39200080,433989,
TEL200,FC,FC-20,47,-46.48333333,2019-06-29,29,6,2019,9:45:00,Summer,T4272,,142,0.147,1.448,0.294,2.896,,39200,39200080,434001,
TEL200,FC,FC-21,47,-46.01666667,2019-06-29,29,6,2019,12:56:00,Summer,T4273,,290,0.13,2.431,0.26,4.862,,39200,39200080,434011,
TEL200,FC,FC-23,47,-45.5,2019-06-29,29,6,2019,16:10:00,Summer,T4274,,240,0.159,1.705,0.318,3.41,,39200,39200080,434022,
TEL200,FC,FC-24,47,-45.21,2019-06-29,29,6,2019,18:40:00,Summer,T4275,,158,0.162,2.011,0.324,4.022,,39200,39200080,434032,
TEL200,FC,FC-29,47,-44.23166667,2019-06-30,30,6,2019,3:15:00,Summer,T4277,,265,0.163,1.161,0.326,2.322,,39200,39200080,434053,
TEL200,FC,FC-31,47,-43.83,2019-06-30,30,6,2019,7:21:00,Summer,T4278,,532,0.246,2.458,0.492,4.916,,39200,39200080,434063,
TEL200,FC,FC-33,47,-43.4,2019-06-30,30,6,2019,11:23:00,Summer,T4279,,1000,0.135,1.735,0.27,3.47,,39200,39200080,434075,
TEL200,FC,FC-35,47,-43,2019-06-30,30,6,2019,14:18:00,Summer,T4280,,1000,0.176,1.649,0.352,3.298,,39200,39200080,434087,
TEL200,BB,BB-14,50.18,-48.47,2019-07-01,1,7,2019,20:52:00,Summer,T4281,,1000,0.177,0.961,0.354,1.922,,39200,39200080,434099,
TEL200,BB,BB-13,50,-49,2019-07-02,2,7,2019,4:43:00,Summer,T4282,,1000,0.128,0.572,0.256,1.144,,39200,39200080,434111,
TEL200,BB,BB-12,49.85,-49.5,2019-07-02,2,7,2019,9:20:00,Summer,T4283,,1000,0.297,2.267,0.594,4.534,,39200,39200080,434123,
TEL200,BB,BB-11,49.68333333,-50.01666667,2019-07-02,2,7,2019,13:39:00,Summer,T4284,,610,0.116,1.629,0.232,3.258,,39200,39200080,434135,
TEL200,BB,BB-10,49.51666667,-50.53333333,2019-07-02,2,7,2019,16:47:00,Summer,T4285,,321,0.032,1.395,0.064,2.79,,39200,39200080,434147,
TEL200,BB,BB-09,49.37,-51.01666667,2019-07-02,2,7,2019,20:25:00,Summer,T4286,,326,0.038,1.936,0.076,3.872,,39200,39200080,434157,
TEL200,BB,BB-08,49.28,-51.28,2019-07-02,2,7,2019,22:53:00,Summer,T4287,,315,0.264,4.146,0.528,8.292,,39200,39200080,434168,
TEL200,BB,BB-07,49.19,-51.54,2019-07-03,3,7,2019,1:37:00,Summer,T4288,,302,0.11,3.401,0.22,6.802,,39200,39200080,434180,
TEL200,BB,BB-06,49.1,-51.82833333,2019-07-03,3,7,2019,4:51:00,Summer,T4289,,278,0.057,1.38,0.114,2.76,,39200,39200080,434191,
TEL200,BB,BB-05,49.03,-52.07,2019-07-03,3,7,2019,7:15:00,Summer,T4290,,279,0.038,1.021,0.076,2.042,,39200,39200080,,
TEL200,BB,BB-04,48.91666667,-52.4,2019-07-03,3,7,2019,9:56:00,Summer,T4291,,340,0.091,1.336,0.182,2.672,,39200,39200080,434212,
TEL200,BB,BB-03,48.83,-52.65,2019-07-03,3,7,2019,12:25:00,Summer,T4292,,240,0.075,1.603,0.15,3.206,,39200,39200080,434222,
TEL200,BB,BB-01,48.73333333,-52.96666667,2019-07-03,3,7,2019,14:33:00,Summer,T4293,,92,0.027,0.505,0.054,1.01,,39200,39200080,434234,
TEL200,MB,MB-11,55.97,-56.73,2019-07-06,6,7,2019,20:36:00,Summer,T4295,,1000,0.613,2.346,1.226,4.692,,39200,39200080,,
TEL200,MB,MB-10,55.87,-56.98,2019-07-07,7,7,2019,0:21:00,Summer,T4296,,1000,0.009,0.372,0.018,0.744,Sample specimens in poor condition,39200,39200080,434266,
TEL200,MB,MB-09,55.77,-57.22,2019-07-07,7,7,2019,7:07:00,Summer,T4297,434278,382,0.208,1.406,0.416,2.812,"Sample poorly preserved. Lots of marine snow and large piece of Fucus. Samples with large pieces of debris may need more formalin, as plant material will absorb more fixative",39200,39200080,434278,
TEL200,MB,MB-08,55.75,-57.28,2019-07-07,7,7,2019,8:41:00,Summer,T4298,434289,237,0.305,0.979,0.61,1.958,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,434289,
TEL200,MB,MB-07,55.68,-57.44,2019-07-07,7,7,2019,10:22:00,Summer,T4299,434308,190,0.123,0.525,0.246,1.05,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,434299,
TEL200,MB,MB-06,55.58,-57.68,2019-07-07,7,7,2019,12:41:00,Summer,T4300,434319,145,0.127,0.59,0.254,1.18,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,,
TEL200,MB,MB-05,55.48,-57.91,2019-07-07,7,7,2019,14:47:00,Summer,T4301,434320,114,0.117,0.741,0.234,1.482,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,434320,
TEL200,MB,MB-04,55.37,-58.15,2019-07-07,7,7,2019,16:05:00,Summer,T4302,434329,184,0.224,0.833,0.448,1.666,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,434329,
TEL200,MB,MB-03,55.31,-58.29,2019-07-07,7,7,2019,18:04:00,Summer,T4303,434349,194,0.175,0.627,0.35,1.254,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,434339,
TEL200,MB,MB-02,55.25,-58.44,2019-07-07,7,7,2019,19:42:00,Summer,T4304,434359,236,0.174,0.587,0.348,1.174,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,434350,
TEL200,MB,MB-01,55.22,-58.51,2019-07-07,7,7,2019,21:03:00,Summer,T4305,434362,90,0.161,0.458,0.322,0.916,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,434362,
TEL200,SI,SI-02,53.33,-55.5,2019-07-08,8,7,2019,16:22:00,Summer,T4307,,126,0.065,0.972,0.13,1.944,,39200,39200080,434377,
TEL200,SI,SI-04,53.53,-55.15,2019-07-08,8,7,2019,19:18:00,Summer,T4308,,194,0.325,1.252,0.65,2.504,Sample specimens in poor condition,39200,39200080,434388,
TEL200,SI,SI-05,53.62,-55,2019-07-08,8,7,2019,21:03:00,Summer,T4309,,282,0.405,0.951,0.81,1.902,,39200,39200080,434398,
TEL200,SI,SI-06,53.76,-54.78,2019-07-08,8,7,2019,23:29:00,Summer,T4310,,157,0.302,0.815,0.604,1.63,,39200,39200080,434409,
TEL200,SI,SI-08,54.08,-54.22,2019-07-09,9,7,2019,4:17:00,Summer,T4311,,181,0.643,0.778,1.286,1.556,Sample specimens in poor condition,39200,39200080,434420,
TEL200,SI,SI-09,54.2,-54,2019-07-09,9,7,2019,6:31:00,Summer,T4312,,208,0.296,0.825,0.592,1.65,,39200,39200080,434430,
TEL200,SI,SI-10,54.36,-53.73,2019-07-09,9,7,2019,8:52:00,Summer,T4313,,225,0.348,1.086,0.696,2.172,,39200,39200080,,
TEL200,SI,SI-12,54.63,-53.25,2019-07-09,9,7,2019,13:16:00,Summer,T4314,,674,0.395,1.204,0.79,2.408,,39200,39200080,434450,
TEL200,SI,SI-13,54.78,-53,2019-07-09,9,7,2019,17:10:00,Summer,T4315,,1000,0.206,0.953,0.412,1.906,,39200,39200080,434462,
TEL200,SI,SI-14,55.07,-52.5,2019-07-09,9,7,2019,20:59:00,Summer,T4316,,1000,0.189,1.341,0.378,2.682,,39200,39200080,434474,
TEL200,S27,S27-01,47.55,-52.59,2019-07-12,12,7,2019,0:56:00,Summer,T4317,,164,0.104,0.919,0.208,1.838,,39200,39200080,434486,
TEL200,S27,S27-01,47.55,-52.59,2019-07-13,13,7,2019,7:07:00,Summer,T4323,,165,0.098,0.984,0.196,1.968,,39200,39200080,434548,
EAR012,S27,S27-01,47.55,-52.59,2019-08-01,1,8,2019,12:04:00,,T3523,,165,0.09,0.18,0.18,0.36,,,,,
TEL200,SI,SI-01,53.23,-55.65,2019-08-07,8,7,2019,14:49:00,Summer,T4306,434370,50,0.046,0.406,0.092,0.812,"Lots of marine snow in sample, specimens in poor condition",39200,39200080,,
VLA118,S27,S27-01,47.55,-52.59,2019-08-12,12,8,2019,0:00:00,,T3524,,165,0.254,0.393,0.508,0.786,,,,,
NED515,S27,S27-01,47.55,-52.59,2019-10-07,7,10,2019,7:38:00,,T3533,,165,0.296,0.278,0.592,0.556,,12515,12515075,,
NED516,S27,S27-01,47.55,-52.59,2019-10-09,9,10,2019,18:11:00,,T3528,,165,0.393,0.291,0.786,0.582,,12516,12516087,,
VLA124,S27,S27-01,47.55,-52.59,2019-10-15,15,10,2019,12:00:00,,T3526,,165,0.162,0.212,0.324,0.424,,,,,
NED517,S27,S27-01,47.55,-52.59,2019-10-25,25,10,2019,19:55:00,,T3529,,165,0.369,0.409,0.738,0.818,,12517,12517001,,
NED517,S27,S27-01,47.55,-52.59,2019-11-01,1,11,2019,22:56:00,,T3531,,165,0.373,0.485,0.746,0.97,,12517,12517001,439450,
NED517,S27,S27-01,47.55,-52.59,2019-11-05,5,11,2019,10:10:00,,T3532,,165,0.129,0.171,0.258,0.342,,12517,12517001,,
NED518,S27,S27-01,47.55,-52.59,2019-11-09,9,11,2019,21:37:00,,T3533,,165,0.2,0.068,0.4,0.136,,12518,12518001,,
COO001,S27,S27-01,47.55,-52.59,2019-11-17,17,11,2019,20:59:00,Fall,T4324,434558,169,0.108,0.197,0.216,0.394,,,,,
NED518,S27,S27-01,47.55,-52.59,2019-11-18,18,11,2019,nan,,T3535,,165,0.234,0.276,0.468,0.552,,12518,12518001,,
COO001,PB,PB-04,47.92,-52.69,2019-11-18,18,11,2019,13:19:00,Fall,T4325,434594,223,0.312,0.068,0.624,0.136,,,,,
COO001,SWSPB,SWSPB-01,46.77,-55.62,2019-11-18,28,11,2019,19:14:00,Fall,T4326,434602,86,0.026,0.012,0.052,0.024,,,,,
COO001,SWSPB,SWSPB-02,46.51,-56.03,2019-11-18,28,11,2019,23:34:00,Fall,T4327,434628,141,0.158,0.006,0.316,0.012,,,,,
COO001,SWSPB,SWSPB-03,46.18,-56.51,2019-11-19,19,11,2019,4:39:00,Fall,T4328,434629,60,0.044,0,0.088,0,,,,,
COO001,SWSPB,SWSPB-04,45.94,-56.88,2019-11-19,19,11,2019,4:39:00,Fall,T4329,434652,60,0,0,0,0,,,,,
COO001,SWSPB,SWSPB-05,45.85,-57.02,2019-11-19,19,11,2019,15:17:00,Fall,T4330,434653,365,0.012,0.14,0.024,0.28,,,,,
COO001,SEGB,SEGB-01,46.58333333,-52.93333333,2019-11-23,23,11,2019,11:05:00,Fall,T4331,434700,44,0.08,0.056,0.16,0.112,,,,,
COO001,SEGB,SEGB-02,46.5,-52.85,2019-11-23,23,11,2019,13:10:00,Fall,T4332,434701,174,0.114,0.152,0.228,0.304,,,,,
